등급,유닛ID,유닛이름,스킬트리거,RRD순번,계산식,basis,multiplier,bonus,casterBuffCountFactor,target,range,range_판정,RRD대상인자,hitCount,attackType,damageType,gate,축밖메모,판정,rand_min,rand_max,rand_mean
영원한,h057,|CFFFFFA78알라바스타의 왕녀-ver파이러,vivi_Skill_4_Mana,1,"((300000.00+(GetUnitStateSwap(UNIT_STATE_MAX_LIFE,s__TrigVariables__get_unitB(GlobalTV))*0.10))*(1+s__TrigVari",[축밖],,,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Chaos,AP(방어무시),MANA게이지150.00,realC=(I2R(GetUnitAbilityLevelSwapped('A→❌ 축 없음,축밖,1,1,1
영원한,h057,|CFFFFFA78알라바스타의 왕녀-ver파이러,vivi_Skill_4_Mana,2,500000.00,Flat,,500000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,2,Hero,AP(방어무시),MANA게이지150.00,,확정,1,1,1
영원한,h057,|CFFFFFA78알라바스타의 왕녀-ver파이러,vivi_Skill_4_Mana,3,"((300000.00+(GetUnitStateSwap(UNIT_STATE_MAX_LIFE,s__TrigVariables__get_unitD(GlobalTV))*0.10))*(1+s__TrigVari",[축밖],,,,SingleTarget,0,단일확정,s__TrigVariables__get_unitD(Gl,1,Chaos,AP(방어무시),MANA게이지150.00,realC=(I2R(GetUnitAbilityLevelSwapped('A→❌ 축 없음,축밖,1,1,1
영원한,h057,|CFFFFFA78알라바스타의 왕녀-ver파이러,vivi_Skill_4_Mana,4,500000.00,Flat,,500000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitD(Gl,2,Hero,AP(방어무시),MANA게이지150.00,,확정,1,1,1
영원한,h057,|CFFFFFA78알라바스타의 왕녀-ver파이러,vivi_skill_2,1,400000.00,Flat,,400000,,Enemies,450.00,범위확정,GetEnumUnit(),1,Chaos,AD,1/10,,확정,1,1,1
영원한,h059,|CFFFFFA78'화권의' 포트거스.D.에이스,ace_skill_3,1,1000000.00,Flat,,1000000,,Enemies,650.00,범위확정,GetEnumUnit(),1,Magic,AP(방어무시),1/35,,확정,1,1.5,1.25
영원한,h059,|CFFFFFA78'화권의' 포트거스.D.에이스,ace_skill_5,1,s__TrigVariables__get_realD(GlobalTV),대상최대체력,0.02,4500000,,Enemies,850.00,범위확정,GetEnumUnit(),1,Magic,AP(방어무시),MANA게이지185.00,"realD를 한 겹 더 추적해 확정 (realD = 4,500,000 + 대상최대체력×0.02)",확정,1,2,1.5
영원한,h05B,|CFFFFFA78해적왕자-롬멜의 카마이타치 카,Cavendish_skill_Mana,1,"(2200000.00+(I2R(GetPlayerTechCountSimple('R01M',GetOwningPlayer(s__TrigVariables__get_unitA(GlobalTV))))*4500",연구,45000,2200000,,Enemies,900.00,범위확정,GetEnumUnit(),2,Chaos,AD,MANA게이지100.00,,확정,1,1,1
영원한,h05B,|CFFFFFA78해적왕자-롬멜의 카마이타치 카,Cavendish_skill_Mana,2,"(2200000.00+(I2R(GetPlayerTechCountSimple('R01M',GetOwningPlayer(s__TrigVariables__get_unitA(GlobalTV))))*4500",연구,45000,2200000,,Enemies,900.00,범위확정,GetEnumUnit(),2,Chaos,AD,MANA게이지100.00,,확정,1,1,1
영원한,h05B,|CFFFFFA78해적왕자-롬멜의 카마이타치 카,Cavendish_skill_Mana,3,1000000.00,Flat,,1000000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Chaos,AP(방어무시),MANA게이지100.00,,확정,1,1,1
영원한,h05C,|CFFFFFA78'아마존릴리의 여제'  보아 ,arrow_h2,1,250000.00,Flat,,250000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Spells,AP(방어무시),MANA게이지175.00 AND 버프B03M==true,,확정,1,1.5,1.25
영원한,h05C,|CFFFFFA78'아마존릴리의 여제'  보아 ,hancock_skill_10,1,1000000.00,Flat,,1000000,,Enemies,600.00,범위확정,GetEnumUnit(),1,Hero,AD,1/14,,확정,1,1.5,1.25
영원한,h05C,|CFFFFFA78'아마존릴리의 여제'  보아 ,hancock_skill_9,1,850000.00,Flat,,850000,,Enemies,450.00,범위확정,GetEnumUnit(),1,Hero,AD,MANA게이지175.00 AND 1/15,,확정,1,1.5,1.25
영원한,h067,|CFFFFFA78세계의 가희 우타 - |CFF,Uta_ArmyS,1,(I2R(s__TrigVariables__get_integerA(GlobalTV))*200000.00),[축밖],,,,Enemies,350.00,범위확정,GetEnumUnit(),1,Hero,AP(방어무시),1/4,스테이지 정수변수→❌ 축 없음,축밖,1,1,1
영원한,h067,|CFFFFFA78세계의 가희 우타 - |CFF,Uta_ArmyS,2,"(250000.00+((GetUnitStateSwap(UNIT_STATE_LIFE,s__TrigVariables__get_unitB(GlobalTV))*0.03)*I2R(s__TrigVariable",[축밖],,,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Normal,AP(방어무시),1/4,스테이지 정수변수→❌ 축 없음,축밖,1,1,1
영원한,h067,|CFFFFFA78세계의 가희 우타 - |CFF,Uta_ArmyS,3,500000.00,Flat,,500000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Normal,AP(방어무시),1/4,,확정,1,1,1
영원한,h067,|CFFFFFA78세계의 가희 우타 - |CFF,Uta_skill_3_mana,1,2500000.00,Flat,,2500000,,Enemies,800.00,범위확정,GetEnumUnit(),1,Spells,AP(방어무시),1/10 AND 1/33 AND MANA게이지100.00,,확정,1,1.5,1.25
영원한,h088,|CFFFFFA78토트 무지카 봉인된 악보의 괴,tots_R,1,4500000.00,Flat,,4500000,,Enemies,415.00,범위확정,GetEnumUnit(),1,Hero,AP(방어무시),(게이트 없음),,확정,1,1,1
영원한,h08R,|CFFFFFA78참된 호걸 코즈키 오뎅 - |,Odeng_Skill,1,1150000.00,Flat,,1150000,,Enemies,600.00,범위확정,GetEnumUnit(),1,Spells,AP(방어무시),1/20,,확정,1,1,1
영원한,h08R,|CFFFFFA78참된 호걸 코즈키 오뎅 - |,Odeng_Skill_mana,1,4000000.00,Flat,,4000000,,Enemies,600.00,범위확정,GetEnumUnit(),1,Spells,AP(방어무시),MANA게이지145.00,,확정,1,1,1
히든,h03J,[히든조합]시류비의 시류,siru_R,1,(1500000.00+(s__TrigVariables__get_realE(GlobalTV)*80000.00)),[축밖],,,,Enemies,450.00,범위확정,GetEnumUnit(),1,Spells,AP(방어무시),MANA게이지100.00,realD를 그 트리거도 호출자도 대입하지 않는다 — 공유 레지스터에 남은 값을 읽는다. 원작 쪽 버그 가능성 [미확인],축밖,1,1,1
히든,h03R,[히든조합]반 더 데켄어인섬 절반면적의 노아를 ,deken_Mana,1,"(2200000.00+(GetUnitStateSwap(UNIT_STATE_MAX_LIFE,GetEnumUnit())*0.02))",대상최대체력,0.02,2200000,,Enemies,800.00,범위확정,GetEnumUnit(),1,Spells,AP(방어무시),MANA게이지115.00,,확정,1.25,1.25,1.25
히든,h03R,[히든조합]반 더 데켄어인섬 절반면적의 노아를 ,deken_skill_1,1,120000.00,Flat,,120000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Spells,AP(방어무시),1/16,,확정,1,1,1
히든,h03V,[히든조합]코알라혁명군-어인공수도대리사범,koalla_skill_1,1,"(525000.00+(52500.00*I2R(GetPlayerTechCountSimple('R01O',GetOwningPlayer(s__TrigVariables__get_unitA(GlobalTV)",연구,52500,525000,,Enemies,500.00,범위확정,GetEnumUnit(),1,Chaos,AD,MANA게이지135.00 AND 1/8,,확정,1,1.5,1.25
히든,h03V,[히든조합]코알라혁명군-어인공수도대리사범,koalla_skill_1,2,525000.00,Flat,,525000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Magic,AP(방어무시),MANA게이지135.00 AND 1/8,,확정,1,1,1
히든,h03V,[히든조합]코알라혁명군-어인공수도대리사범,koalla_skill_Mana,1,"(500000.00+(40000.00*I2R(GetPlayerTechCountSimple('R01O',GetOwningPlayer(s__TrigVariables__get_unitC(GlobalTV)",연구,40000,500000,,Enemies,625.00,범위확정,GetEnumUnit(),2,Spells,AP(방어무시),MANA게이지135.00,,확정,1,1,1
히든,h03V,[히든조합]코알라혁명군-어인공수도대리사범,koalla_skill_Mana,2,"(500000.00+(40000.00*I2R(GetPlayerTechCountSimple('R01O',GetOwningPlayer(s__TrigVariables__get_unitC(GlobalTV)",연구,40000,500000,,Enemies,625.00,범위확정,GetEnumUnit(),2,Chaos,AD,MANA게이지135.00,,확정,1,1.5,1.25
히든,h03V,[히든조합]코알라혁명군-어인공수도대리사범,koalla_skill_Mana,3,"(850000.00+(40000.00*I2R(GetPlayerTechCountSimple('R01O',GetOwningPlayer(s__TrigVariables__get_unitC(GlobalTV)",연구,40000,850000,,Enemies,625.00,범위확정,GetEnumUnit(),1,Spells,AP(방어무시),MANA게이지135.00,,확정,1,1,1
히든,h03Z,[히든조합]아카이누흰수염을죽인 붉은개,Akainu_02_hidden,1,300000.00,Flat,,300000,,Enemies,525.00,범위확정,GetEnumUnit(),1,Chaos,AP(방어무시),버프B06B==true,,확정,1,1,1
히든,h03Z,[히든조합]아카이누흰수염을죽인 붉은개,Akainu_02_hidden,2,1000000.00,Flat,,1000000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Spells,AP(방어무시),버프B06B==true,,확정,1,3,2
히든,h03Z,[히든조합]아카이누흰수염을죽인 붉은개,Akainu_02_hidden,3,"(GetUnitStateSwap(UNIT_STATE_MAX_LIFE,s__TrigVariables__get_unitB(GlobalTV))*0.12)",대상최대체력,0.12,0,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Spells,AP(방어무시),버프B06B==true,,확정,1,1,1
히든,h048,[히든조합]페로나고스트 프린세스,Hidden14_perona_use2,1,(125000.00+(125000.00*s__TrigVariables__get_realC(GlobalTV))),[축밖],,,,Enemies,360.00,범위확정,GetEnumUnit(),1,Spells,AP(방어무시),1/8,realC=2.00→❌ 축 없음,축밖,1,1,1
히든,h048,[히든조합]페로나고스트 프린세스,perona_Mana,1,(2250000.00+(s__TrigVariables__get_realE(GlobalTV)*150000.00)),ResearchLevel,150000,2250000,,Enemies,500,범위확정,GetEnumUnit(),1,NORMAL,UNIVERSAL,MANA게이지100.00,realE = GetPlayerTechCountSimple('R01K') = 업그레이드 연구 단계(Trig_upgrade에서 1씩 증가). 우리 ResearchLevel과 같은 축 — CountResearchLevel()이 아직 0을 돌려주므로 연구소가 서기 전엔 bonus만 나간다,확정,1,1,1
변화된,h05S,돈키호테 도플라밍고 하늘귀신 - 변화된,Transpom_dp,1,200000.00,Flat,,200000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Spells,AP(방어무시),1/10,,확정,1,1,1
변화된,h05S,돈키호테 도플라밍고 하늘귀신 - 변화된,Transpom_dp,2,"((GetUnitStateSwap(UNIT_STATE_LIFE,s__TrigVariables__get_unitB(GlobalTV))*0.20)*(0.20+(0.05*I2R(GetUnitAbility",대상현재체력×계수,0.2,,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,1,Pierce,AP(방어무시),1/10,계수 0.20+0.05×레벨/연구,확정,1,1,1
변화된,h05V,포트거스.D.에이스 스페이드 해적단 선장 - 변,Transpom_AceMana,1,1850000.00,Flat,,1850000,,Enemies,575.00,범위확정,GetEnumUnit(),1,Magic,AP(방어무시),MANA게이지125.00,,확정,1,1.5,1.25
변화된,h05V,포트거스.D.에이스 스페이드 해적단 선장 - 변,Transpom_Ace_bulRemake,1,350000.00,Flat,,350000,,Enemies,400.00,범위확정,GetEnumUnit(),1,Spells,AP(방어무시),1/10,,확정,1,1,1
변화된,h077,간부 파견 해군 - 변화된,Bugi_SommonDamage2,1,GetEventDamage(),ReceivedDamage,1,0,,Enemies,325.00,범위확정,GetEnumUnit(),1,Chaos,AD,(게이트 없음),실제평타피해→✅ ReceivedDamage basis,확정,1,1,1
변화된,h07J,캐럿 스론 달의 사자 - 변화된,carrot_skill_2,1,325000.00,Flat,,325000,,Enemies,425.00,범위확정,GetEnumUnit(),1,Magic,AP(방어무시),1/9,,확정,1,1,1
희귀함,h021,마샬.D.티치 흰수염해적단의 배신자 - 희귀함,Tich1_danil,1,15000.00,Flat,,15000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,2,Spells,AP(방어무시),1/8,,확정,1,1,1
희귀함,h021,마샬.D.티치 흰수염해적단의 배신자 - 희귀함,Tich1_danil,2,15000.00,Flat,,15000,,SingleTarget,0,단일확정,s__TrigVariables__get_unitB(Gl,2,Spells,AP(방어무시),1/8,,확정,1,1,1
불멸의,h07M / h0AD,카이도 사황'백수의 왕' - 불멸의,Kaido_Skill_1_8,1,"((udg_Kaido_Damage*4.75+1800000.00)*1.25)*(1+rand(0.01,0.05))",ReceivedDamage,5.9375,2250000,,Enemies,575,범위확정,,1,CHAOS,NORMAL,Kaido_Skill_int>=11 (경로A 인간형) / LIFE100아님 AND Kaido_Skill_int<10 AND B05Q없음 AND 1/7 (경로B 용형),"realD=udg_Kaido_Damage=직전 평타 실피해(초기12, GetEventDamage>=10일 때만 갱신). 우리 ReceivedDamage(recentAttackDamage)로 담김 / 표에 아예 없던 행(2026-09-06 추가). 범위분은 A0VI 1중첩 동반",확정,1,1,1
불멸의,h07M / h0AD,카이도 사황'백수의 왕' - 불멸의,Kaido_Skill_1_8,2,"((udg_Kaido_Damage*4.75+1800000.00)*1.25)*(1+rand(0.01,0.05))",ReceivedDamage,5.9375,2250000,,SingleTarget,0,단일확정,,1,CHAOS,UNIVERSAL,Kaido_Skill_int>=11 (경로A 인간형) / LIFE100아님 AND Kaido_Skill_int<10 AND B05Q없음 AND 1/7 (경로B 용형),"realD=udg_Kaido_Damage=직전 평타 실피해(초기12, GetEventDamage>=10일 때만 갱신). 우리 ReceivedDamage(recentAttackDamage)로 담김 / 표에 아예 없던 행(2026-09-06 추가). 범위분은 A0VI 1중첩 동반",확정,2.58,2.58,2.58
